"","assembly_id","rDNA_copynumber","taxid","superkingdom","supergroup","kingdom","phylum","class","order","family","genus","species"
"13287","GCA_030789605",1,983339,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Cordycipitaceae","Cordyceps","Cordyceps cateniannulata"
"13288","GCA_030789625",1,931006,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Cordycipitaceae","Beauveria","Beauveria pseudobassiana"
"13289","GCA_030789645",1,931006,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Cordycipitaceae","Beauveria","Beauveria pseudobassiana"
"13290","GCA_030789675",1,176275,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Cordycipitaceae","Beauveria","Beauveria bassiana"
"13291","GCA_030789695",68,82011,"Eukaryota","Archaeplastida","Viridiplantae","Streptophyta","Magnoliopsida","Asparagales","Hyacinthaceae","Scilla","Scilla litardierei"
"13292","GCA_030805415",1,1672016,"Eukaryota","Opisthokonta","Fungi","Basidiomycota","Tremellomycetes","Trichosporonales","Trichosporonaceae","Cutaneotrichosporon","Cutaneotrichosporon spelunceum"
"13293","GCA_030819785",10,230067,"Eukaryota","Archaeplastida","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Plantaginaceae","Penstemon","Penstemon newberryi"
"13294","GCA_030819805",11,230067,"Eukaryota","Archaeplastida","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Plantaginaceae","Penstemon","Penstemon newberryi"
"13295","GCA_030819815",2,201991,"Eukaryota","Opisthokonta","Metazoa","Chordata","Aves","Strigiformes","Strigidae","Strix","Strix occidentalis"
"13296","GCA_030819835",15,1240363,"Eukaryota","Archaeplastida","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Acmispon","Acmispon strigosus"
"13297","GCA_030819885",2,201991,"Eukaryota","Opisthokonta","Metazoa","Chordata","Aves","Strigiformes","Strigidae","Strix","Strix occidentalis"
"13298","GCA_030819995",8,1240363,"Eukaryota","Archaeplastida","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Acmispon","Acmispon strigosus"
"13299","GCA_030820595",3,8962,"Eukaryota","Opisthokonta","Metazoa","Chordata","Aves","Accipitriformes","Accipitridae","Aquila","Aquila chrysaetos"
"13300","GCA_030820615",2,8962,"Eukaryota","Opisthokonta","Metazoa","Chordata","Aves","Accipitriformes","Accipitridae","Aquila","Aquila chrysaetos"
"13301","GCA_030844885",1,3045818,"Eukaryota","Archaeplastida","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Ambrosia","Ambrosia x helenae"
"13302","GCA_030844895",13,3045818,"Eukaryota","Archaeplastida","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Ambrosia","Ambrosia x helenae"
"13303","GCA_030846815",1,931006,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Cordycipitaceae","Beauveria","Beauveria pseudobassiana"
"13304","GCA_030847615",1,43593,"Eukaryota","Opisthokonta","Metazoa","Chordata","Lepidosauria","Squamata","Iguanidae","Gambelia","Gambelia wislizenii"
"13305","GCA_030847625",1,43593,"Eukaryota","Opisthokonta","Metazoa","Chordata","Lepidosauria","Squamata","Iguanidae","Gambelia","Gambelia wislizenii"
"13306","GCA_030848705",16,360622,"Eukaryota","Archaeplastida","Viridiplantae","Streptophyta","Magnoliopsida","Apiales","Apiaceae","Heracleum","Heracleum sosnowskyi"
"13307","GCA_030848785",7,577406,"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Branchiopoda","Anostraca","Branchinectidae","Branchinecta","Branchinecta sandiegonensis"
"13308","GCA_030848795",41,102681,"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Insecta","Hymenoptera","Formicidae","Temnothorax","Temnothorax nylanderi"
"13309","GCA_030848805",23,300112,"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Insecta","Hymenoptera","Formicidae","Temnothorax","Temnothorax longispinosus"
"13310","GCA_030848855",5,577406,"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Branchiopoda","Anostraca","Branchinectidae","Branchinecta","Branchinecta sandiegonensis"
"13311","GCA_030849045",1,3041300,"Eukaryota","Eukaryota_X","Discoba","Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","Wallacemonas","Wallacemonas rigidus"
"13312","GCA_030849065",1,1734386,"Eukaryota","Eukaryota_X","Discoba","Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","Jaenimonas","Jaenimonas drosophilae"
"13313","GCA_030849085",1,3041306,"Eukaryota","Eukaryota_X","Discoba","Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","Borovskyia","Borovskyia barvae"
"13314","GCA_030849465",2,2448255,"Eukaryota","Opisthokonta","Fungi","Basidiomycota","Ustilaginomycetes","Ustilaginales","Ustilaginaceae","Moesziomyces","Moesziomyces globuligerus"
"13315","GCA_030849485",1,176275,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Cordycipitaceae","Beauveria","Beauveria bassiana"
"13316","GCA_030849525",1,33632,"Eukaryota","SAR","Alveolata","Apicomplexa","Aconoidasida","Piroplasmida","Babesiidae","Babesia","Babesia gibsoni"
"13317","GCA_030849545",1,13131,"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Insecta","Hemiptera","Aphididae","Macrosiphum","Macrosiphum euphorbiae"
"13318","GCA_030849615",1,1906844,"Eukaryota","Eukaryota_X","Discoba","Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","Wallacemonas","Wallacemonas collosoma"
"13319","GCA_030849715",1,71805,"Eukaryota","Eukaryota_X","Discoba","Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","Trypanosoma","Trypanosoma mega"
"13320","GCA_030849725",1,38248,"Eukaryota","Eukaryota_X","Discoba","Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","Trypanosoma","Trypanosoma boissoni"
"13321","GCA_030849745",1,51349,"Eukaryota","Eukaryota_X","Discoba","Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","Trypanosoma","Trypanosoma scelopori"
"13322","GCA_030849755",1,43998,"Eukaryota","Eukaryota_X","Discoba","Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","Trypanosoma","Trypanosoma avium"
"13323","GCA_030849825",1,1735714,"Eukaryota","Eukaryota_X","Discoba","Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","Herpetomonas","Herpetomonas tarakana"
"13324","GCA_030864155",3,3847,"Eukaryota","Archaeplastida","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Glycine","Glycine max"
"13325","GCA_030864175",1,992199,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Neonectria","Neonectria faginata"
"13326","GCA_030864195",33,49451,"Eukaryota","Archaeplastida","Viridiplantae","Streptophyta","Magnoliopsida","Solanales","Solanaceae","Nicotiana","Nicotiana attenuata"
"13327","GCA_030864215",139,113210,"Eukaryota","Archaeplastida","Viridiplantae","Streptophyta","Magnoliopsida","Solanales","Solanaceae","Capsicum","Capsicum pubescens"
"13328","GCA_030864225",1551,40320,"Eukaryota","Archaeplastida","Viridiplantae","Streptophyta","Magnoliopsida","Solanales","Solanaceae","Capsicum","Capsicum baccatum"
"13329","GCA_030864325",1,279322,"Eukaryota","Opisthokonta","Fungi","Basidiomycota","Tremellomycetes","Trichosporonales","Trichosporonaceae","Cutaneotrichosporon","Cutaneotrichosporon cavernicola"
"13330","GCA_030864355",1,279322,"Eukaryota","Opisthokonta","Fungi","Basidiomycota","Tremellomycetes","Trichosporonales","Trichosporonaceae","Cutaneotrichosporon","Cutaneotrichosporon cavernicola"
"13331","GCA_030864385",1,3040995,"Eukaryota","Opisthokonta","Fungi","Basidiomycota","Tremellomycetes","Trichosporonales","Trichosporonaceae","Cutaneotrichosporon","Cutaneotrichosporon sp. HIS471"
"13332","GCA_030864415",1,279322,"Eukaryota","Opisthokonta","Fungi","Basidiomycota","Tremellomycetes","Trichosporonales","Trichosporonaceae","Cutaneotrichosporon","Cutaneotrichosporon cavernicola"
"13333","GCA_030864445",1,279322,"Eukaryota","Opisthokonta","Fungi","Basidiomycota","Tremellomycetes","Trichosporonales","Trichosporonaceae","Cutaneotrichosporon","Cutaneotrichosporon cavernicola"
"13334","GCA_030867065",7,8496,"Eukaryota","Opisthokonta","Metazoa","Chordata","Sauropsida","Crocodylia","Alligatoridae","Alligator","Alligator mississippiensis"
"13335","GCA_030867145",5,30419,"Eukaryota","Opisthokonta","Metazoa","Chordata","Aves","Opisthocomiformes","Opisthocomidae","Opisthocomus","Opisthocomus hoazin"
"13336","GCA_030867165",13,30419,"Eukaryota","Opisthokonta","Metazoa","Chordata","Aves","Opisthocomiformes","Opisthocomidae","Opisthocomus","Opisthocomus hoazin"
"13337","GCA_030867185",27,13708,"Eukaryota","Archaeplastida","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Tagetes","Tagetes erecta"
"13338","GCA_030867245",1,1173702,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Glomerellaceae","Colletotrichum","Colletotrichum eremochloae"
"13339","GCA_030867325",1,1173701,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Glomerellaceae","Colletotrichum","Colletotrichum sublineola"
"13340","GCA_030867565",2,1209916,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Glomerellaceae","Colletotrichum","Colletotrichum costaricense"
"13341","GCA_030867785",3,27357,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Glomerellaceae","Colletotrichum","Colletotrichum acutatum"
"13342","GCA_030867875",3,2984947,"Eukaryota","Opisthokonta","Metazoa","Cnidaria","Anthozoa","Actiniaria","Actinernidae","Actinernus","Actinernus sp. WN-2022"
"13343","GCA_030868995",1,1209925,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Glomerellaceae","Colletotrichum","Colletotrichum melonis"
"13344","GCA_030869225",1,1671311,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Glomerellaceae","Colletotrichum","Colletotrichum abscissum"
"13345","GCA_030869305",1,1209934,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Glomerellaceae","Colletotrichum","Colletotrichum tamarilloi"
"13346","GCA_030869315",2,1209917,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Glomerellaceae","Colletotrichum","Colletotrichum cuscutae"
"13347","GCA_030871285",1,267567,"Eukaryota","SAR","Stramenopiles","Bacillariophyta","Coscinodiscophyceae","Thalassiosirales","Skeletonemataceae","Skeletonema","Skeletonema marinoi"
"13348","GCA_030913465",2,681940,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Glomerellaceae","Colletotrichum","Colletotrichum navitas"
"13349","GCA_030913485",1,1209918,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Glomerellaceae","Colletotrichum","Colletotrichum godetiae"
"13350","GCA_030913505",1,359342,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Glomerellaceae","Colletotrichum","Colletotrichum phormii"
"13351","GCA_030913515",8,145971,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Glomerellaceae","Colletotrichum","Colletotrichum lupini"
"13352","GCA_030913545",2,5207,"Eukaryota","Opisthokonta","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Cryptococcaceae","Cryptococcus","Cryptococcus neoformans"
"13353","GCA_030914245",12,3899,"Eukaryota","Archaeplastida","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Trifolium","Trifolium repens"
"13354","GCA_030914255",15,3899,"Eukaryota","Archaeplastida","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Trifolium","Trifolium repens"
"13355","GCA_030914325",2,41375,"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Insecta","Diptera","Drosophilidae","Drosophila","Drosophila koepferae"
"13356","GCA_030914335",3,95451,"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Insecta","Diptera","Drosophilidae","Drosophila","Drosophila borborema"
"13357","GCA_030914345",2,41375,"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Insecta","Diptera","Drosophilidae","Drosophila","Drosophila koepferae"
"13358","GCA_030914385",3,198036,"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Insecta","Diptera","Drosophilidae","Drosophila","Drosophila antonietae"
"13359","GCA_030926145",1,329885,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Teratosphaeriaceae","Friedmanniomyces","Friedmanniomyces endolithicus"
"13360","GCA_030936125",1,37040,"Eukaryota","Opisthokonta","Metazoa","Chordata","Aves","Gaviiformes","Gaviidae","Gavia","Gavia stellata"
"13361","GCA_030937385",1,5659,"Eukaryota","Eukaryota_X","Discoba","Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","Leishmania","Leishmania amazonensis"
"13362","GCA_030954485",5,519315,"Eukaryota","Archaeplastida","Viridiplantae","Streptophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Citrullus","Citrullus mucosospermus"
"13363","GCA_030954535",6,1567104,"Eukaryota","Archaeplastida","Viridiplantae","Streptophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Citrullus","Citrullus amarus"
"13364","GCA_030979865",2,4024,"Eukaryota","Archaeplastida","Viridiplantae","Streptophyta","Magnoliopsida","Sapindales","Sapindaceae","Acer","Acer saccharum"
"13365","GCA_030979885",24,4521,"Eukaryota","Archaeplastida","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Lolium","Lolium multiflorum"
"13366","GCA_030983975",1,86839,"Eukaryota","Opisthokonta","Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Rhodotorula","Rhodotorula sphaerocarpa"
"13367","GCA_030987335",10,4283,"Eukaryota","Archaeplastida","Viridiplantae","Streptophyta","Magnoliopsida","Cornales","Cornaceae","Cornus","Cornus florida"
"13368","GCA_030987345",4,4283,"Eukaryota","Archaeplastida","Viridiplantae","Streptophyta","Magnoliopsida","Cornales","Cornaceae","Cornus","Cornus florida"
"13369","GCA_030998225",3,73405,"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Insecta","Hymenoptera","Cynipidae","Diplolepis","Diplolepis rosae"
"13370","GCA_031001685",3,121349,"Eukaryota","Opisthokonta","Metazoa","Chordata","Lepidosauria","Squamata","Dipsadidae","Erythrolamprus","Erythrolamprus reginae"
"13371","GCA_031001745",2,1090879,"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Insecta","Hymenoptera","Cephidae","Hartigia","Hartigia nigra"
"13372","GCA_031001815",1,44697,"Eukaryota","Opisthokonta","Metazoa","Chordata","Actinopteri","Cyprinodontiformes","Rivulidae","Cynodonichthys","Cynodonichthys tenuis"
"13373","GCA_031001835",1,36936,"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Arachnida","Sarcoptiformes","Glycyphagidae","Lepidoglyphus","Lepidoglyphus destructor"
"13374","GCA_031001865",1,84382,"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Arachnida","Mesostigmata","Phytoseiidae","Neoseiulus","Neoseiulus californicus"
"13375","GCA_031002005",7,431949,"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Insecta","Orthoptera","Morabidae","Vandiemenella","Vandiemenella viatica"
"13376","GCA_031009615",2,690259,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Glomerellaceae","Colletotrichum","Colletotrichum siamense"
"13377","GCA_031010245",1,5580,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Dothideomycetes","Dothideales","Saccotheciaceae","Aureobasidium","Aureobasidium pullulans"
"13378","GCA_031010265",7,431949,"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Insecta","Orthoptera","Morabidae","Vandiemenella","Vandiemenella viatica"
"13379","GCA_031010545",3,2600313,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymosphaeriaceae","Laburnicola","Laburnicola sp. JP_R_19"
"13380","GCA_031021085",3,121349,"Eukaryota","Opisthokonta","Metazoa","Chordata","Lepidosauria","Squamata","Dipsadidae","Erythrolamprus","Erythrolamprus reginae"
"13381","GCA_031021105",4,121349,"Eukaryota","Opisthokonta","Metazoa","Chordata","Lepidosauria","Squamata","Dipsadidae","Erythrolamprus","Erythrolamprus reginae"
"13382","GCA_031081755",1,3042738,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Debaryomycetaceae","Debaryomycetaceae_X","Debaryomycetaceae sp. CAB 1570"
"13383","GCA_031081785",1,3041081,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Debaryomycetaceae","Debaryomycetaceae_X","Debaryomycetaceae sp. UCDFST 68-643"
"13384","GCA_031081795",1,526733,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Debaryomycetaceae","Debaryomyces","Debaryomyces singareniensis"
"13385","GCA_031081805",1,28550,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Debaryomycetaceae","Schwanniomyces","Schwanniomyces etchellsii"
"13386","GCA_031081845",1,3041082,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Debaryomycetaceae","Debaryomycetaceae_X","Debaryomycetaceae sp. UCDFST 68-768.1"
"13387","GCA_031081885",1,27298,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Debaryomycetaceae","Priceomyces","Priceomyces melissophilus"
"13388","GCA_031081895",1,27305,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Debaryomycetaceae","Schwanniomyces","Schwanniomyces vanrijiae"
"13389","GCA_031081905",1,3034288,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Debaryomycetaceae","Debaryomycetaceae_X","Debaryomycetaceae sp. ZIM 2471"
"13390","GCA_031081965",1,251372,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Debaryomycetaceae","Schwanniomyces","Schwanniomyces polymorphus"
"13391","GCA_031125455",1,65477,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycopsidaceae","Saccharomycopsis","Saccharomycopsis microspora"
"13392","GCA_031125475",1,130813,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycopsidaceae","Saccharomycopsis","Saccharomycopsis lassenensis"
"13393","GCA_031125485",1,43983,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycopsidaceae","Saccharomycopsis","Saccharomycopsis javanensis"
"13394","GCA_031125555",1,53486,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycopsidaceae","Saccharomycopsis","Saccharomycopsis fermentans"
"13395","GCA_031125595",1,36036,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycopsidaceae","Saccharomycopsis","Saccharomycopsis capsularis"
"13396","GCA_031125625",1,36036,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycopsidaceae","Saccharomycopsis","Saccharomycopsis capsularis"
"13397","GCA_031125665",1,36036,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycopsidaceae","Saccharomycopsis","Saccharomycopsis capsularis"
"13398","GCA_031125685",1,36036,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycopsidaceae","Saccharomycopsis","Saccharomycopsis capsularis"
